# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.11                                                     
#!BT DATE                        04-NOV-2021_10:04:01_+0100                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      4                                                           
#!BT NTYPES                      1                                                           
#!BT ATOMSPERTYPE                4                                                           
#!BT NELEC                       2.000000E+00,2.000000E+00                                   
#!BT DX                   a0     5.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   no                                                          
#!BT BOOSTENERGY          Ry     0.000000E+00                                                
#!BT BOOSTKVEC                   0.000000E+00,0.000000E+00,0.000000E+00                      
#!BT EXCITATION                  laser_mono                                                  
#!BT EXCITMASK                   gauss                                                       
#!BT NLASER                      1                                                           
#!BT LASERFREQ            Ry     1.520014E-01                                                
#!BT LASERINT             W/cm^2 1.000000E+07                                                
#!BT LASEREFIELD          E_ry   2.387186E-05                                                
#!BT LASERPOLX                   0.000000E+00                                                
#!BT LASERPOLY                   0.000000E+00                                                
#!BT LASERPOLZ                   1.000000E+00                                                
#!BT LASERSTART           t_ry   0.000000E+00                                                
#!BT LASEREND             t_ry   2.067069E+02                                                
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        atomgroups1                                                 
#!BT NAREAS                      2                                                           
#!BT AREA                        2                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry -2.264660E+01,-8.254905E-14,6.617287E-13                    
#time                 |           x          |           y          |           z          |
 2.984847154899730E+02  1.188381162364749E-07  2.032640116431185E-03  5.696242603907106E-03
 2.986914223566558E+02  1.184523945596538E-07  2.015734647684666E-03  5.636219756375018E-03
 2.988981292233387E+02  1.176479713649314E-07  1.996769047455936E-03  5.570448933903681E-03
 2.991048360900215E+02  1.164232728001480E-07  1.975760773682537E-03  5.498989401693445E-03
 2.993115429567043E+02  1.147879906682192E-07  1.952729359089588E-03  5.421906141326870E-03
 2.995182498233871E+02  1.127453046478877E-07  1.927696410626028E-03  5.339269856446920E-03
 2.997249566900699E+02  1.103005509150989E-07  1.900685542119806E-03  5.251156911517782E-03
 2.999316635567527E+02  1.074659508049081E-07  1.871722422378776E-03  5.157649251273897E-03
 3.001383704234355E+02  1.042457533628749E-07  1.840834683755778E-03  5.058834338679333E-03
 3.003450772901183E+02  1.006545709003603E-07  1.808051883650580E-03  4.954804970094176E-03
 3.005517841568011E+02  9.670442935316714E-08  1.773405550010565E-03  4.845659341771852E-03
 3.007584910234839E+02  9.240621068329347E-08  1.736929062294928E-03  4.731500841041459E-03
 3.009651978901667E+02  8.777967863693448E-08  1.698657690000455E-03  4.612438056258693E-03
 3.011719047568495E+02  8.283760877247914E-08  1.658628525529212E-03  4.488584600631148E-03
 3.013786116235323E+02  7.759893705383547E-08  1.616880390100383E-03  4.360058916570354E-03
 3.015853184902152E+02  7.208451435758434E-08  1.573453912002063E-03  4.226984415636625E-03
 3.017920253568980E+02  6.630935800444604E-08  1.528391409533801E-03  4.089489132137943E-03
 3.019987322235808E+02  6.029762289472274E-08  1.481736874010369E-03  3.947705781703418E-03
 3.022054390902636E+02  5.406853986755777E-08  1.433535871258832E-03  3.801771352946751E-03
 3.024121459569464E+02  4.764189043271472E-08  1.383835573376032E-03  3.651827237945719E-03
 3.026188528236292E+02  4.104407835825441E-08  1.332684640839294E-03  3.498018945066184E-03
 3.028255596903120E+02  3.429270378774163E-08  1.280133310069540E-03  3.340496201917822E-03
 3.030322665569948E+02  2.741434101949380E-08  1.226233176990140E-03  3.179412471570242E-03
 3.032389734236776E+02  2.043344338176212E-08  1.171037279307220E-03  3.014925118733606E-03
 3.034456802903604E+02  1.337180677296601E-08  1.114599953342402E-03  2.847194934994878E-03
 3.036523871570432E+02  6.259000429054140E-09  1.056976873481675E-03  2.676386371337769E-03
 3.038590940237260E+02 -8.837197640332306E-10  9.982249899559842E-04  2.502667224970700E-03
 3.040658008904088E+02 -8.030998088770502E-09  9.384023290537056E-04  2.326208182059093E-03
 3.042725077570917E+02 -1.515669012519538E-08  8.775681418144153E-04  2.147183159982925E-03
 3.044792146237745E+02 -2.224123818450607E-08  8.157826699895357E-04  1.965768658689459E-03
 3.046859214904572E+02 -2.925748532334183E-08  7.531071841043921E-04  1.782143888608892E-03
 3.048926283571400E+02 -3.618392341309118E-08  6.896039337084044E-04  1.596490581433482E-03
 3.050993352238229E+02 -4.299872458091158E-08  6.253360016248939E-04  1.408992631500213E-03
 3.053060420905057E+02 -4.967531452848561E-08  5.603673348831381E-04  1.219836131046781E-03
 3.055127489571885E+02 -5.619529375167076E-08  4.947626179235711E-04  1.029209077608207E-03
 3.057194558238713E+02 -6.253423023849791E-08  4.285872520919836E-04  8.373012396767598E-04
 3.059261626905541E+02 -6.867064428206504E-08  3.619072221374807E-04  6.443038242084991E-04
 3.061328695572369E+02 -7.458732653731204E-08  2.947890938291483E-04  4.504094783095479E-04
 3.063395764239197E+02 -8.026047026987726E-08  2.272999371956689E-04  2.558119993046575E-04
 3.065462832906025E+02 -8.567504750089938E-08  1.595072183108631E-04  6.070613519742515E-05
 3.067529901572853E+02 -9.081267648980429E-08  9.147882035008744E-05 -1.347124685093432E-04
 3.069596970239681E+02 -9.565546932321922E-08  2.328289444189647E-05 -3.302476320701371E-04
 3.071664038906509E+02 -1.001927572019667E-07 -4.501216522841686E-05 -5.257027108344976E-04
 3.073731107573337E+02 -1.044073272282731E-07 -1.133377653897308E-04 -7.208807960852806E-04
 3.075798176240165E+02 -1.082891429859956E-07 -1.816252654908409E-04 -9.155850435735066E-04
 3.077865244906994E+02 -1.118279797651667E-07 -2.498059397264240E-04 -1.109618665756430E-03
 3.079932313573822E+02 -1.150110868763932E-07 -3.178111105305076E-04 -1.302785269344380E-03
 3.081999382240650E+02 -1.178347126540302E-07 -3.855721869047511E-04 -1.494888958627169E-03
 3.084066450907478E+02 -1.202902879526846E-07 -4.530207312681185E-04 -1.685734587071244E-03
 3.086133519574306E+02 -1.223738266276087E-07 -5.200885571061910E-04 -1.875127956973527E-03
 3.088200588241134E+02 -1.240857905315806E-07 -5.867077315531261E-04 -2.062875891285515E-03
 3.090267656907962E+02 -1.254212662615828E-07 -6.528107083087488E-04 -2.248786617532575E-03
 3.092334725574790E+02 -1.263845703647348E-07 -7.183303758581821E-04 -2.432669864059140E-03
 3.094401794241618E+02 -1.269766443101616E-07 -7.832000869556438E-04 -2.614336993579907E-03
 3.096468862908446E+02 -1.271988949724800E-07 -8.473537970190766E-04 -2.793601375312310E-03
 3.098535931575274E+02 -1.270599732094979E-07 -9.107260793867928E-04 -2.970278416177763E-03
 3.100603000242102E+02 -1.265609981260241E-07 -9.732522089061703E-04 -3.144185846571584E-03
 3.102670068908930E+02 -1.257113062536064E-07 -1.034868201716994E-03 -3.315143798292548E-03
 3.104737137575759E+02 -1.245193210763773E-07 -1.095510927145683E-03 -3.482975102683934E-03
 3.106804206242587E+02 -1.229911710254328E-07 -1.155118133548977E-03 -3.647505441473338E-03
 3.108871274909415E+02 -1.211417099966638E-07 -1.213628540371898E-03 -3.808563509098438E-03
 3.110938343576242E+02 -1.189796492440109E-07 -1.270981918859476E-03 -3.965981293811167E-03
 3.113005412243071E+02 -1.165185175011629E-07 -1.327119085724769E-03 -4.119594101484737E-03
 3.115072480909899E+02 -1.137747638324527E-07 -1.381982054604406E-03 -4.269240846105668E-03
 3.117139549576727E+02 -1.107595331006905E-07 -1.435514017124963E-03 -4.414764167183740E-03
 3.119206618243555E+02 -1.074926601063453E-07 -1.487659470470887E-03 -4.556010672132786E-03
 3.121273686910383E+02 -1.039902031152451E-07 -1.538364261410605E-03 -4.692831047976823E-03
 3.123340755577211E+02 -1.002683518436243E-07 -1.587575573368854E-03 -4.825080191152062E-03
 3.125407824244039E+02 -9.635007813812990E-08 -1.635242074811531E-03 -4.952617438416941E-03
 3.127474892910867E+02 -9.225005825896915E-08 -1.681313915349330E-03 -5.075306697810788E-03
 3.129541961577695E+02 -8.799036876894206E-08 -1.725742765754304E-03 -5.193016573951798E-03
 3.131609030244524E+02 -8.359116066003480E-08 -1.768481921204705E-03 -5.305620546665749E-03
 3.133676098911351E+02 -7.906903931598208E-08 -1.809486290686240E-03 -5.412997116175202E-03
 3.135743167578179E+02 -7.444916860777084E-08 -1.848712455895333E-03 -5.515029900773982E-03
 3.137810236245007E+02 -6.974874011689280E-08 -1.886118765238977E-03 -5.611607837167068E-03
 3.139877304911836E+02 -6.498996540926782E-08 -1.921665262634885E-03 -5.702625151143762E-03
 3.141944373578664E+02 -6.019572751370106E-08 -1.955313832139754E-03 -5.787981643210592E-03
 3.144011442245492E+02 -5.538255720693996E-08 -1.987028180351501E-03 -5.867582626109376E-03
 3.146078510912320E+02 -5.057447438616691E-08 -2.016773939530799E-03 -5.941339349184744E-03
 3.148145579579148E+02 -4.578915735464761E-08 -2.044518644953375E-03 -6.009168803697321E-03
 3.150212648245976E+02 -4.104478179556281E-08 -2.070231785426867E-03 -6.070993858109292E-03
 3.152279716912804E+02 -3.636417034158512E-08 -2.093884821445827E-03 -6.126743472707923E-03
 3.154346785579632E+02 -3.176213780875514E-08 -2.115451257509912E-03 -6.176352678860124E-03
 3.156413854246460E+02 -2.726038417222298E-08 -2.134906649256057E-03 -6.219762707259170E-03
 3.158480922913288E+02 -2.287731959427219E-08 -2.152228615217376E-03 -6.256921092244919E-03
 3.160547991580116E+02 -1.862757770254575E-08 -2.167396890608843E-03 -6.287781603092658E-03
 3.162615060246944E+02 -1.453256004424475E-08 -2.180393340756316E-03 -6.312304479018351E-03
 3.164682128913772E+02 -1.060416465747949E-08 -2.191201969698703E-03 -6.330456398912531E-03
 3.166749197580601E+02 -6.858716261604059E-09 -2.199808988335850E-03 -6.342210520463181E-03
 3.168816266247429E+02 -3.311058094368491E-09 -2.206202773994710E-03 -6.347546590505907E-03
 3.170883334914257E+02  3.089439815084916E-11 -2.210373914106897E-03 -6.346450898480311E-03
 3.172950403581085E+02  3.152891281388293E-09 -2.212315245055782E-03 -6.338916348638389E-03
 3.175017472247913E+02  6.049049261491746E-09 -2.212021814410081E-03 -6.324942502791597E-03
 3.177084540914741E+02  8.712543575484233E-09 -2.209490923496311E-03 -6.304535520361179E-03
 3.179151609581569E+02  1.113467362756637E-08 -2.204722150137754E-03 -6.277708246096099E-03
 3.181218678248397E+02  1.331456900288686E-08 -2.197717302879071E-03 -6.244480165196899E-03
 3.183285746915225E+02  1.524547244002861E-08 -2.188480468897091E-03 -6.204877373739556E-03
 3.185352815582053E+02  1.692514928208766E-08 -2.177018009022404E-03 -6.158932618612153E-03
 3.187419884248881E+02  1.835402940741915E-08 -2.163338533224310E-03 -6.106685246717404E-03
 3.189486952915709E+02  1.952819062012168E-08 -2.147452920148516E-03 -6.048181111991976E-03
 3.191554021582537E+02  2.045238645109748E-08 -2.129374319465316E-03 -5.983472671695174E-03
 3.193621090249366E+02  2.112830443934399E-08 -2.109118072594076E-03 -5.912618782751072E-03
 3.195688158916194E+02  2.155904610390280E-08 -2.086701801704503E-03 -5.835684737757879E-03
 3.197755227583021E+02  2.175342217469733E-08 -2.062145333280750E-03 -5.752742247503987E-03
 3.199822296249849E+02  2.171372059933674E-08 -2.035470702367751E-03 -5.663869266801098E-03
 3.201889364916678E+02  2.144957278460424E-08 -2.006702148963390E-03 -5.569149992496556E-03
 3.203956433583506E+02  2.096917484095684E-08 -1.975866056050572E-03 -5.468674749943949E-03
 3.206023502250334E+02  2.027921652825171E-08 -1.942990994266760E-03 -5.362539922838333E-03
 3.208090570917162E+02  1.939421423458043E-08 -1.908107637185006E-03 -5.250847843128290E-03
 3.210157639583990E+02  1.832315277283669E-08 -1.871248757706487E-03 -5.133706678410678E-03
 3.212224708250818E+02  1.707961061470087E-08 -1.832449245035427E-03 -5.011230417987412E-03
 3.214291776917646E+02  1.567923391121440E-08 -1.791746003062332E-03 -4.883538658468891E-03
 3.216358845584474E+02  1.413337713529472E-08 -1.749177967634102E-03 -4.750756535874686E-03
 3.218425914251302E+02  1.246091585471731E-08 -1.704786021446983E-03 -4.613014553928567E-03
 3.220492982918130E+02  1.067661870024494E-08 -1.658612996831619E-03 -4.470448503138491E-03
 3.222560051584958E+02  8.796124717491693E-09 -1.610703628695636E-03 -4.323199317563326E-03
 3.224627120251786E+02  6.840078725645071E-09 -1.561104490026600E-03 -4.171412941884308E-03
 3.226694188918614E+02  4.822705790274995E-09 -1.509863967688154E-03 -4.015240151181688E-03
 3.228761257585443E+02  2.764327433624203E-09 -1.457032209892082E-03 -3.854836451629184E-03
 3.230828326252271E+02  6.836309296431864E-10 -1.402661069866470E-03 -3.690361904069375E-03
 3.232895394919099E+02 -1.403684279921436E-09 -1.346804066251801E-03 -3.521980917256894E-03
 3.234962463585927E+02 -3.475559395837990E-09 -1.289516326309139E-03 -3.349862161070524E-03
 3.237029532252755E+02 -5.517016177236655E-09 -1.230854510900025E-03 -3.174178303168111E-03
 3.239096600919583E+02 -7.509516564141450E-09 -1.170876778237672E-03 -2.995105824974926E-03
 3.241163669586411E+02 -9.434497627580640E-09 -1.109642705998563E-03 -2.812824915111707E-03
 3.243230738253239E+02 -1.127888182850256E-08 -1.047213251874695E-03 -2.627519241777488E-03
 3.245297806920067E+02 -1.302313279438749E-08 -9.836506919727115E-04 -2.439375750624254E-03
 3.247364875586895E+02 -1.465295795810562E-08 -9.190184978753304E-04 -2.248584440439143E-03
 3.249431944253723E+02 -1.615349987105219E-08 -8.533813904174305E-04 -2.055338300891319E-03
 3.251499012920551E+02 -1.750718681137187E-08 -7.868051727976452E-04 -1.859832951824850E-03
 3.253566081587379E+02 -1.870330024189570E-08 -7.193566839682345E-04 -1.662266531751188E-03
 3.255633150254208E+02 -1.972659191551429E-08 -6.511037981337755E-04 -1.462839497561950E-03
 3.257700218921036E+02 -2.056513181969422E-08 -5.821152225098056E-04 -1.261754272630574E-03
 3.259767287587864E+02 -2.121028686019599E-08 -5.124605547118414E-04 -1.059215251908179E-03
 3.261834356254691E+02 -2.164873436072412E-08 -4.422101462782627E-04 -8.554283810574683E-04
 3.263901424921520E+02 -2.187521275232029E-08 -3.714350360224600E-04 -6.506011021865577E-04
 3.265968493588348E+02 -2.188107472989032E-08 -3.002069099317632E-04 -4.449420591518431E-04
 3.268035562255176E+02 -2.165875656601202E-08 -2.285979778417134E-04 -2.386608269308286E-04
 3.270102630922004E+02 -2.120624742474320E-08 -1.566809647398168E-04 -3.196791278442665E-05
 3.272169699588832E+02 -2.051545777703723E-08 -8.452898220204139E-05  1.749257162204704E-04
 3.274236768255660E+02 -1.958600748253048E-08 -1.221549603286837E-05  3.818086536355107E-04
 3.276303836922488E+02 -1.841642216504624E-08  6.018583795628892E-05  5.884694992141956E-04
 3.278370905589316E+02 -1.700483664990315E-08  1.326011819500338E-04  7.946969884343728E-04
 3.280437974256144E+02 -1.535672211616657E-08  2.049566032614611E-04  1.000280125188348E-03
 3.282505042922973E+02 -1.347250844219161E-08  2.771781768234225E-04  1.205008521251071E-03
 3.284572111589800E+02 -1.135767391247100E-08  3.491920230308876E-04  1.408672568246013E-03
 3.286639180256628E+02 -9.019355928785444E-09  4.209244227857074E-04  1.611063609030520E-03
 3.288706248923456E+02 -6.461309709493435E-09  4.923018721940399E-04  1.811974250342557E-03
 3.290773317590285E+02 -3.694577088708684E-09  5.632511879241308E-04  2.011198591707293E-03
 3.292840386257113E+02 -7.269669310971949E-10  6.336995145500790E-04  2.208532195105696E-03
 3.294907454923941E+02  2.431939094549307E-09  7.035744850401149E-04  2.403772678508494E-03
 3.296974523590769E+02  5.767397226463800E-09  7.728042480260439E-04  2.596719656001577E-03
 3.299041592257597E+02  9.269463419059321E-09  8.413175586203969E-04  2.787175031312594E-03
 3.301108660924425E+02  1.292118056994696E-08  9.090438023503859E-04  2.974943154811712E-03
 3.303175729591253E+02  1.670702332035034E-08  9.759131532411966E-04  3.159831112061825E-03
 3.305242798258081E+02  2.061223725036143E-08  1.041856578233164E-03  3.341648838895310E-03
 3.307309866924909E+02  2.461646175788701E-08  1.106805924139080E-03  3.520209395854131E-03
 3.309376935591737E+02  2.870422832756958E-08  1.170693987917088E-03  3.695328994347200E-03
 3.311444004258565E+02  3.285522254259376E-08  1.233454591156995E-03  3.866827359117083E-03
 3.313511072925393E+02  3.704825246586552E-08  1.295022663782957E-03  4.034527903340128E-03
 3.315578141592221E+02  4.126410502180988E-08  1.355334292883966E-03  4.198257753680243E-03
 3.317645210259050E+02  4.547824161704739E-08  1.414326753464821E-03  4.357848003275670E-03
 3.319712278925878E+02  4.966985045484762E-08  1.471938677538577E-03  4.513134050743440E-03
 3.321779347592706E+02  5.381691536854305E-08  1.528110063451785E-03  4.663955567088887E-03
 3.323846416259533E+02  5.789607016026821E-08  1.582782297108554E-03  4.810156748290703E-03
 3.325913484926362E+02  6.188800938389249E-08  1.635898280953196E-03  4.951586419154138E-03
 3.327980553593190E+02  6.576928868184950E-08  1.687402473971748E-03  5.088098255428247E-03
 3.330047622260018E+02  6.951881559302819E-08  1.737240931683743E-03  5.219550953308678E-03
 3.332114690926846E+02  7.311603411608303E-08  1.785361385189121E-03  5.345808229644396E-03
 3.334181759593674E+02  7.653775924154615E-08  1.831713264889430E-03  5.466739065449133E-03
 3.336248828260502E+02  7.976585081337362E-08  1.876247805573143E-03  5.582217919003789E-03
 3.338315896927330E+02  8.277935137357417E-08  1.918918060013652E-03  5.692124662222840E-03
 3.340382965594158E+02  8.555965891332562E-08  1.959678965484609E-03  5.796344894613272E-03
 3.342450034260986E+02  8.809046647684227E-08  1.998487385186241E-03  5.894769951363433E-03
 3.344517102927815E+02  9.035252546141237E-08  2.035302165508648E-03  5.987297034502731E-03
 3.346584171594642E+02  9.233183462242778E-08  2.070084160632464E-03  6.073829342235878E-03
 3.348651240261470E+02  9.401234635220135E-08  2.102796272662301E-03  6.154276129565636E-03
 3.350718308928298E+02  9.537929557268399E-08  2.133403513681845E-03  6.228552783909870E-03
 3.352785377595127E+02  9.642146991950540E-08  2.161873010486218E-03  6.296580993277272E-03
 3.354852446261955E+02  9.712486459534375E-08  2.188174076695696E-03  6.358288767278461E-03
 3.356919514928783E+02  9.748010043608701E-08  2.212278201697997E-03  6.413610436869540E-03
 3.358986583595611E+02  9.747825657768772E-08  2.234159093160729E-03  6.462486871351624E-03
 3.361053652262439E+02  9.711013149171777E-08  2.253792745601533E-03  6.504865449945525E-03
 3.363120720929267E+02  9.637249931415681E-08  2.271157400798429E-03  6.540700105186805E-03
 3.365187789596095E+02  9.525996347292676E-08  2.286233593423694E-03  6.569951365815961E-03
 3.367254858262923E+02  9.377059129178633E-08  2.299004211727980E-03  6.592586476520626E-03
 3.369321926929751E+02  9.190563332595048E-08  2.309454452944358E-03  6.608579315581374E-03
 3.371388995596579E+02  8.966328124415668E-08  2.317571864036302E-03  6.617910475809149E-03
 3.373456064263407E+02  8.704849818741422E-08  2.323346376518535E-03  6.620567294088866E-03
 3.375523132930235E+02  8.406419027551237E-08  2.326770277141638E-03  6.616543804308931E-03
 3.377590201597063E+02  8.071519630448165E-08  2.327838231169991E-03  6.605840791322309E-03
 3.379657270263892E+02  7.701103754698124E-08  2.326547310921553E-03  6.588465750015872E-03
 3.381724338930720E+02  7.295799520079527E-08  2.322896956738636E-03  6.564432904589267E-03
 3.383791407597548E+02  6.856829415369248E-08  2.316889003337916E-03  6.533763188647530E-03
 3.385858476264376E+02  6.385480944004485E-08  2.308527696289905E-03  6.496484168298578E-03
 3.387925544931204E+02  5.883016740426683E-08  2.297819630148786E-03  6.452630085870511E-03
 3.389992613598032E+02  5.351299137146270E-08  2.284773820251027E-03  6.402241809811622E-03
 3.392059682264860E+02  4.791930052761018E-08  2.269401640130923E-03  6.345366726665713E-03
 3.394126750931688E+02  4.206782122651020E-08  2.251716808138867E-03  6.282058814563905E-03
 3.396193819598516E+02  3.598042752628317E-08  2.231735408370909E-03  6.212378437884302E-03
 3.398260888265344E+02  2.967584222801634E-08  2.209475833585290E-03  6.136392402559832E-03
 3.400327956932172E+02  2.317921143912827E-08  2.184958785686135E-03  6.054173868262280E-03
 3.402395025599000E+02  1.651391912105282E-08  2.158207263697400E-03  5.965802238506772E-03
 3.404462094265828E+02  9.704137937660562E-09  2.129246517016160E-03  5.871363136372193E-03
 3.406529162932657E+02  2.778204333253598E-09  2.098104034555731E-03  5.770948287451802E-03
 3.408596231599485E+02 -4.239623763169220E-09  2.064809529187057E-03  5.664655460178970E-03
 3.410663300266312E+02 -1.132003646375779E-08  2.029394858477512E-03  5.552588274449708E-03
 3.412730368933140E+02 -1.843524444211653E-08  1.991894059542964E-03  5.434856258684596E-03
 3.414797437599969E+02 -2.555773548351681E-08  1.952343268699512E-03  5.311574586804964E-03
