# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.10                                                     
#!BT DATE                        06-OCT-2021_17:28:04_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      58                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                28,2,4,22,2                                                 
#!BT NELEC                       9.000000E+01,9.000000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   7.071068E-01,7.071068E-01,0.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 4.689004E-02,-3.801881E-01,-2.442345E-02                    
#time                 |           x          |           y          |           z          |
 4.677776393031918E+02 -2.638488051008164E-04 -2.387893556909937E-05 -7.135918739431882E-05
 4.679843461698746E+02 -2.838963073885994E-04 -2.581578324845069E-05 -9.033712884908701E-05
 4.681910530365574E+02 -3.000968950234301E-04 -2.498366129671803E-05 -1.048631479689185E-04
 4.683977599032403E+02 -3.120028899563296E-04 -2.193274688894187E-05 -1.130972367276925E-04
 4.686044667699231E+02 -3.204086711332474E-04 -1.769174031962528E-05 -1.142560664229540E-04
 4.688111736366059E+02 -3.271989275543466E-04 -1.355112195405850E-05 -1.092987788328149E-04
 4.690178805032887E+02 -3.336143393245505E-04 -1.023010249534551E-05 -9.989254118925386E-05
 4.692245873699715E+02 -3.393596814421709E-04 -7.875295993331477E-06 -8.776473737385701E-05
 4.694312942366543E+02 -3.437652540441011E-04 -5.894533434025462E-06 -7.435805157231593E-05
 4.696380011033371E+02 -3.466320338753395E-04 -3.316458207669459E-06 -6.008698431046733E-05
 4.698447079700199E+02 -3.479985577418132E-04  6.810505827625768E-07 -4.490084013560047E-05
 4.700514148367027E+02 -3.481478796696913E-04  6.520857931791024E-06 -2.910717917585515E-05
 4.702581217033855E+02 -3.472672879607785E-04  1.411853577099054E-05 -1.315057139657586E-05
 4.704648285700683E+02 -3.448429694309293E-04  2.302589186298221E-05  2.361951473690838E-06
 4.706715354367511E+02 -3.404045575152240E-04  3.227169581987432E-05  1.679447751865015E-05
 4.708782423034339E+02 -3.341200433647079E-04  4.007928988358778E-05  2.964858406300300E-05
 4.710849491701168E+02 -3.259875657447633E-04  4.437031151888204E-05  4.020520888760315E-05
 4.712916560367996E+02 -3.162509767584976E-04  4.389169459484421E-05  4.807261209716432E-05
 4.714983629034824E+02 -3.048900522137701E-04  3.968275192200998E-05  5.391698325376421E-05
 4.717050697701652E+02 -2.914253190413815E-04  3.486119869805515E-05  5.899644908032714E-05
 4.719117766368480E+02 -2.758971511827787E-04  3.218892025158571E-05  6.415357710951031E-05
 4.721184835035308E+02 -2.585822412767211E-04  3.236541697709816E-05  6.940940028180714E-05
 4.723251903702136E+02 -2.401403630577434E-04  3.415523539884724E-05  7.382082680286103E-05
 4.725318972368964E+02 -2.213525804665370E-04  3.560709187361288E-05  7.633930326619506E-05
 4.727386041035792E+02 -2.022389747912620E-04  3.540258103279514E-05  7.696158041613915E-05
 4.729453109702620E+02 -1.822271433144923E-04  3.260373924945936E-05  7.590023753148434E-05
 4.731520178369448E+02 -1.607537255237726E-04  2.602894044717585E-05  7.273495219714890E-05
 4.733587247036276E+02 -1.379492718026065E-04  1.516285258529315E-05  6.755651539760987E-05
 4.735654315703104E+02 -1.149024480296065E-04  1.245619268286369E-06  6.145274061283151E-05
 4.737721384369933E+02 -9.232888034857445E-05 -1.276915537867795E-05  5.588434726486527E-05
 4.739788453036761E+02 -7.022842777359289E-05 -2.322231079393555E-05  5.217599637030029E-05
 4.741855521703588E+02 -4.925053762163539E-05 -2.737754807774495E-05  5.118875143481430E-05
 4.743922590370416E+02 -3.057905005450501E-05 -2.532972975699543E-05  5.368196276771958E-05
 4.745989659037245E+02 -1.536946123389255E-05 -1.965779532281386E-05  6.010079023830578E-05
 4.748056727704073E+02 -5.027879472478680E-06 -1.347790226818857E-05  7.031937299814550E-05
 4.750123796370901E+02 -1.168799982527446E-06 -9.185829666580325E-06  8.414295678570161E-05
 4.752190865037729E+02 -5.301702350822557E-06 -8.424779759264034E-06  1.006375577757256E-04
 4.754257933704557E+02 -1.765596070944786E-05 -1.192807587641065E-05  1.179438825996311E-04
 4.756325002371385E+02 -3.684635533807851E-05 -1.928024781722160E-05  1.346691957144208E-04
 4.758392071038213E+02 -6.049423493260930E-05 -2.942060242744349E-05  1.495463389164890E-04
 4.760459139705041E+02 -8.542580079996115E-05 -4.065050462709330E-05  1.608550519644619E-04
 4.762526208371869E+02 -1.077863401962795E-04 -5.030883202411518E-05  1.675193534551971E-04
 4.764593277038697E+02 -1.242887673968407E-04 -5.617237963867483E-05  1.694114574388970E-04
 4.766660345705525E+02 -1.329902353874382E-04 -5.784967073624303E-05  1.667917526700993E-04
 4.768727414372353E+02 -1.329288665584127E-04 -5.618368886040059E-05  1.605602850644691E-04
 4.770794483039181E+02 -1.241051122818290E-04 -5.231860623911011E-05  1.517232799802294E-04
 4.772861551706010E+02 -1.066446715988767E-04 -4.671877931339274E-05  1.405535323255741E-04
 4.774928620372838E+02 -8.060410532260975E-05 -3.934237003389018E-05  1.268787918720614E-04
 4.776995689039666E+02 -4.636696630276604E-05 -3.055781028210580E-05  1.104930269741310E-04
 4.779062757706494E+02 -5.131891990348136E-06 -2.107282932933829E-05  9.117635538958765E-05
 4.781129826373322E+02  4.049951739122648E-05 -1.142587033675646E-05  6.892295793136521E-05
 4.783196895040150E+02  8.724439793615646E-05 -1.338212368418024E-06  4.427980727379072E-05
 4.785263963706978E+02  1.323371773576734E-04  1.052841033644114E-05  1.811690255829751E-05
 4.787331032373806E+02  1.733311185546510E-04  2.540222854580110E-05 -7.981906973243691E-06
 4.789398101040634E+02  2.082708864009353E-04  4.352292031029048E-05 -3.207564706001614E-05
 4.791465169707462E+02  2.361852037142190E-04  6.389045331617327E-05 -5.344329070346501E-05
 4.793532238374290E+02  2.565733307697826E-04  8.387031371526188E-05 -7.181551005284309E-05
 4.795599307041118E+02  2.689646176935526E-04  9.978794364362553E-05 -8.618204992069667E-05
 4.797666375707946E+02  2.731110056512845E-04  1.079515411704923E-04 -9.559592550233489E-05
 4.799733444374775E+02  2.689479425498839E-04  1.060132006776571E-04 -9.966923133326519E-05
 4.801800513041603E+02  2.565829377593962E-04  9.397506361891184E-05 -9.919394192837647E-05
 4.803867581708431E+02  2.366516135640651E-04  7.351119386045379E-05 -9.586094204145842E-05
 4.805934650375258E+02  2.106326210758250E-04  4.700745468450007E-05 -9.130520092752448E-05
 4.808001719042087E+02  1.811655700770243E-04  1.722724464181535E-05 -8.689823527587015E-05
 4.810068787708915E+02  1.512789085049843E-04 -1.242232058384918E-05 -8.373280093523089E-05
 4.812135856375743E+02  1.232320624472150E-04 -3.826824701586018E-05 -8.258260563703823E-05
 4.814202925042571E+02  9.825726250108774E-05 -5.698551795879636E-05 -8.363131275107571E-05
 4.816269993709399E+02  7.663944695114611E-05 -6.638308396061943E-05 -8.632198942482364E-05
 4.818337062376227E+02  5.770585746710938E-05 -6.634081192241625E-05 -8.975594530294395E-05
 4.820404131043055E+02  4.097996642554724E-05 -5.855362887835502E-05 -9.285708998489628E-05
 4.822471199709883E+02  2.679567228060231E-05 -4.559642526635876E-05 -9.438271907967130E-05
 4.824538268376711E+02  1.598556248225136E-05 -3.020413870624683E-05 -9.349893051304251E-05
 4.826605337043540E+02  9.142948455012623E-06 -1.507031961478500E-05 -8.976389750811262E-05
 4.828672405710367E+02  6.481029209089162E-06 -2.573902215696755E-06 -8.277621981007954E-05
 4.830739474377195E+02  7.702846003827812E-06  5.363746629238886E-06 -7.226087545377999E-05
 4.832806543044023E+02  1.160353175481965E-05  7.473604852759053E-06 -5.820669168221659E-05
 4.834873611710852E+02  1.661906964005311E-05  3.669209370060766E-06 -4.102977751176476E-05
 4.836940680377680E+02  2.148342373203826E-05 -4.673908718166864E-06 -2.164900841332071E-05
 4.839007749044508E+02  2.568622346721394E-05 -1.517949810914132E-05 -6.916701091840005E-07
 4.841074817711336E+02  2.854320048128328E-05 -2.506273191432706E-05  2.106987094655649E-05
 4.843141886378164E+02  2.840790640006030E-05 -3.185725440951748E-05  4.197163504089316E-05
 4.845208955044992E+02  2.408060786686372E-05 -3.441962155631417E-05  6.070449313453144E-05
 4.847276023711820E+02  1.551222088537474E-05 -3.322790328497138E-05  7.636566376117288E-05
 4.849343092378648E+02  3.091128907298235E-06 -2.967847963281089E-05  8.828889789684602E-05
 4.851410161045476E+02 -1.207313277365452E-05 -2.423745150259560E-05  9.616504164703180E-05
 4.853477229712304E+02 -2.818526958334872E-05 -1.690955139549422E-05  1.001074915681181E-04
 4.855544298379132E+02 -4.317922280702019E-05 -8.851843314672259E-06  1.008717127209749E-04
 4.857611367045960E+02 -5.506300951874099E-05 -1.059821048476906E-06  9.939660263713623E-05
 4.859678435712788E+02 -6.202483106740320E-05  6.692778706296476E-06  9.645208481451686E-05
 4.861745504379617E+02 -6.260724385697553E-05  1.441286175096756E-05  9.263052826755797E-05
 4.863812573046445E+02 -5.601797947012155E-05  2.153230193391309E-05  8.865707821037461E-05
 4.865879641713273E+02 -4.192618736439252E-05  2.839808930593657E-05  8.593714391126606E-05
 4.867946710380101E+02 -2.081329194984077E-05  3.594901211684265E-05  8.646482382589082E-05
 4.870013779046929E+02  6.170310789713196E-06  4.445687082094141E-05  9.144019220354294E-05
 4.872080847713757E+02  3.700147146640936E-05  5.309663499231121E-05  1.006576592200020E-04
 4.874147916380585E+02  6.844925259393703E-05  6.037620424809154E-05  1.123934621309296E-04
 4.876214985047413E+02  9.803769038309318E-05  6.463013800450668E-05  1.240438973189109E-04
 4.878282053714241E+02  1.244564484478225E-04  6.466118123688025E-05  1.334379419506981E-04
 4.880349122381069E+02  1.463458640430376E-04  6.035431617573694E-05  1.389519871923817E-04
 4.882416191047897E+02  1.628795957669196E-04  5.207386539740622E-05  1.388467469389948E-04
 4.884483259714725E+02  1.739094894275331E-04  4.029789287895991E-05  1.317246510629429E-04
 4.886550328381553E+02  1.795262784551888E-04  2.641033817274430E-05  1.172665354734759E-04
 4.888617397048382E+02  1.799791189305705E-04  1.196540554415648E-05  9.618872908634044E-05
 4.890684465715210E+02  1.757969744225416E-04 -2.955441158081218E-06  7.013200839057696E-05
 4.892751534382037E+02  1.684061755816285E-04 -1.859137869708594E-05  4.096001728948195E-05
 4.894818603048865E+02  1.595598929970687E-04 -3.393938017853815E-05  9.998520739493838E-06
 4.896885671715694E+02  1.505918817558821E-04 -4.722919288618899E-05 -2.152994113849976E-05
 4.898952740382522E+02  1.428087765392994E-04 -5.675718173103750E-05 -5.190597605658417E-05
 4.901019809049350E+02  1.374403137745089E-04 -6.170480922185195E-05 -7.849273595187181E-05
 4.903086877716178E+02  1.349708745258804E-04 -6.276990993769882E-05 -9.819326376004842E-05
 4.905153946383006E+02  1.346313922299738E-04 -6.152915217855215E-05 -1.095510712563579E-04
 4.907221015049834E+02  1.357537870657066E-04 -5.887444734253844E-05 -1.126232040465150E-04
 4.909288083716662E+02  1.383657633266394E-04 -5.453055985388255E-05 -1.076946320588933E-04
 4.911355152383490E+02  1.423391368712626E-04 -4.772224641863554E-05 -9.579473585670864E-05
 4.913422221050318E+02  1.470506605713851E-04 -3.826630581854618E-05 -7.885458476575638E-05
 4.915489289717146E+02  1.509830956449715E-04 -2.729380550303695E-05 -5.979104619167896E-05
 4.917556358383974E+02  1.524461975324840E-04 -1.695680568558622E-05 -4.192517172297433E-05
 4.919623427050802E+02  1.497070461056113E-04 -9.899774966570796E-06 -2.817894760339876E-05
 4.921690495717630E+02  1.407667522742712E-04 -7.624256015303921E-06 -2.122542091547233E-05
 4.923757564384459E+02  1.247265775469672E-04 -9.361206045221948E-06 -2.247517937917221E-05
 4.925824633051287E+02  1.023042651361605E-04 -1.215040266283607E-05 -3.148862393632587E-05
 4.927891701718115E+02  7.447360418777471E-05 -1.216761347022643E-05 -4.676849797208976E-05
 4.929958770384943E+02  4.220207422927363E-05 -7.295637497350960E-06 -6.622085386086968E-05
 4.932025839051771E+02  6.615300388486400E-06  2.727331596952265E-06 -8.804218264920130E-05
 4.934092907718599E+02 -3.180789102209813E-05  1.668772731755475E-05 -1.108949090454052E-04
 4.936159976385427E+02 -7.294502031021666E-05  3.165940016836011E-05 -1.331548567149697E-04
 4.938227045052255E+02 -1.158731005914126E-04  4.473290867995638E-05 -1.530167930814223E-04
 4.940294113719083E+02 -1.582793477011499E-04  5.419806907452918E-05 -1.687556472524492E-04
 4.942361182385911E+02 -1.977154303859086E-04  5.889325145536084E-05 -1.791218286445982E-04
 4.944428251052739E+02 -2.321643993653602E-04  5.843589650283976E-05 -1.842267199956837E-04
 4.946495319719567E+02 -2.592700771274492E-04  5.307551697342205E-05 -1.855105808439110E-04
 4.948562388386395E+02 -2.771058225172415E-04  4.272531509103006E-05 -1.842781119370702E-04
 4.950629457053224E+02 -2.847544721422332E-04  2.760616874863953E-05 -1.811569709066138E-04
 4.952696525720052E+02 -2.820276747657613E-04  8.754467996030524E-06 -1.771894562029551E-04
 4.954763594386880E+02 -2.698391228643376E-04 -1.215953093625100E-05 -1.740244774565379E-04
 4.956830663053707E+02 -2.496496738680076E-04 -3.240791104869301E-05 -1.723783763909262E-04
 4.958897731720536E+02 -2.230354001264701E-04 -4.915764093299524E-05 -1.717568883071313E-04
 4.960964800387364E+02 -1.921423782523038E-04 -6.139636743113241E-05 -1.721313676664830E-04
 4.963031869054192E+02 -1.600557379135836E-04 -7.019461433088736E-05 -1.738845580258018E-04
 4.965098937721020E+02 -1.302594523387088E-04 -7.731592769982809E-05 -1.762267868439180E-04
 4.967166006387848E+02 -1.050066400922756E-04 -8.331723185645012E-05 -1.775988124404770E-04
 4.969233075054676E+02 -8.422385448317304E-05 -8.723171228275373E-05 -1.765516067497135E-04
 4.971300143721504E+02 -6.646920485529201E-05 -8.738272219083187E-05 -1.722652473648313E-04
 4.973367212388332E+02 -5.025442738390562E-05 -8.158197435798042E-05 -1.648574520113043E-04
 4.975434281055160E+02 -3.458140349723443E-05 -6.873211427366188E-05 -1.548038783083447E-04
 4.977501349721989E+02 -1.882792038083309E-05 -5.011689440465039E-05 -1.431132290232520E-04
 4.979568418388816E+02 -2.700033757602194E-06 -2.816841432545791E-05 -1.311004585036607E-04
 4.981635487055644E+02  1.357968955754962E-05 -5.077191866487141E-06 -1.193650437150071E-04
 4.983702555722472E+02  2.945532503280390E-05  1.734853465407138E-05 -1.082183338856554E-04
 4.985769624389301E+02  4.420030343773446E-05  3.757410914401182E-05 -9.798966976280743E-05
 4.987836693056129E+02  5.789389477962870E-05  5.379707658714761E-05 -8.905569009781678E-05
 4.989903761722957E+02  7.101085241530830E-05  6.344918812284384E-05 -8.188266290673832E-05
 4.991970830389785E+02  8.360213208461614E-05  6.542870595538375E-05 -7.692697681729865E-05
 4.994037899056613E+02  9.597620010131508E-05  6.121923641383420E-05 -7.491858608152380E-05
 4.996104967723441E+02  1.089318262013847E-04  5.284770027208507E-05 -7.598671827969625E-05
 4.998172036390269E+02  1.232125152424920E-04  4.105819555494383E-05 -7.881375392206069E-05
 5.000239105057097E+02  1.391641539482194E-04  2.597217326921752E-05 -8.178414889286820E-05
 5.002306173723925E+02  1.571234036468125E-04  8.973968369907492E-06 -8.394848414442282E-05
 5.004373242390753E+02  1.771151190292503E-04 -7.337718580691099E-06 -8.487383329686821E-05
 5.006440311057581E+02  1.975707553543843E-04 -1.994535837951394E-05 -8.409340926610054E-05
 5.008507379724409E+02  2.161744210237362E-04 -2.620898125960114E-05 -8.093569831330027E-05
 5.010574448391237E+02  2.315010574188633E-04 -2.526055927837279E-05 -7.476437683848203E-05
 5.012641517058066E+02  2.432429773674763E-04 -1.907036237064341E-05 -6.517999173308309E-05
 5.014708585724894E+02  2.522939197138474E-04 -1.068786816910139E-05 -5.311937217001433E-05
 5.016775654391722E+02  2.598209552080524E-04 -2.146302169325764E-06 -4.018562234779643E-05
 5.018842723058549E+02  2.664671606976837E-04  5.436846188422439E-06 -2.720180879177761E-05
 5.020909791725378E+02  2.721439970333195E-04  1.135130144713781E-05 -1.425561968653594E-05
 5.022976860392206E+02  2.766485279038083E-04  1.514421890758122E-05 -9.139257124667066E-07
 5.025043929059034E+02  2.802799011072526E-04  1.732133576598516E-05  1.302957645606465E-05
 5.027110997725862E+02  2.832649390220807E-04  1.862839171262731E-05  2.690258842582421E-05
 5.029178066392690E+02  2.853343416827914E-04  1.935547586046082E-05  3.951019472562059E-05
 5.031245135059518E+02  2.851618467358194E-04  1.945594070074108E-05  5.000800636960345E-05
 5.033312203726346E+02  2.806975882524779E-04  1.801429700176715E-05  5.840353452743127E-05
 5.035379272393174E+02  2.706363126533662E-04  1.372129577076331E-05  6.513523939579227E-05
 5.037446341060002E+02  2.553189836566744E-04  6.244155887125125E-06  7.033440290635587E-05
 5.039513409726831E+02  2.357040566936530E-04 -3.252426973188172E-06  7.413955728911847E-05
 5.041580478393658E+02  2.126541246819172E-04 -1.293685639275344E-05  7.752947704734239E-05
 5.043647547060486E+02  1.872611093699031E-04 -2.180790378353281E-05  8.135147166567214E-05
 5.045714615727314E+02  1.608463039600855E-04 -2.998809590115670E-05  8.535000579297861E-05
 5.047781684394143E+02  1.349766763848251E-04 -3.691668426297756E-05  8.939103030655357E-05
 5.049848753060971E+02  1.106277808092596E-04 -4.182238366884361E-05  9.352893594105627E-05
 5.051915821727799E+02  8.815101924278951E-05 -4.488100617849877E-05  9.726406760337744E-05
 5.053982890394627E+02  6.781965523863787E-05 -4.626000143115316E-05  9.958573100069673E-05
 5.056049959061455E+02  4.941804634961411E-05 -4.595938991541759E-05  9.946020798078103E-05
 5.058117027728283E+02  3.167336875128934E-05 -4.444457185337480E-05  9.604654542978014E-05
 5.060184096395111E+02  1.292287215506199E-05 -4.253089406963673E-05  8.849536612481543E-05
 5.062251165061939E+02 -7.653927840439723E-06 -4.026528786782446E-05  7.625602247252408E-05
 5.064318233728767E+02 -2.880907459250348E-05 -3.675992029267272E-05  5.964938110684589E-05
 5.066385302395595E+02 -4.800811209700745E-05 -3.152915166632075E-05  3.994921726670209E-05
 5.068452371062423E+02 -6.364355771305841E-05 -2.496246716077177E-05  1.870149328638687E-05
 5.070519439729251E+02 -7.541326909386165E-05 -1.774010429517192E-05 -2.606425243512761E-06
 5.072586508396079E+02 -8.346397582911086E-05 -1.007255260138118E-05 -2.243605667604995E-05
 5.074653577062908E+02 -8.806650227271423E-05 -2.064131900403332E-06 -3.982894707753315E-05
 5.076720645729736E+02 -8.980832627230456E-05  5.675358905499195E-06 -5.454101339230980E-05
 5.078787714396564E+02 -8.927074194483436E-05  1.228449550655375E-05 -6.598592853040638E-05
 5.080854783063392E+02 -8.718502914076276E-05  1.764535302317682E-05 -7.338144292700494E-05
 5.082921851730219E+02 -8.435145003907879E-05  2.249830094297467E-05 -7.625226996212098E-05
 5.084988920397048E+02 -8.106105571052680E-05  2.709289127478254E-05 -7.440355728207185E-05
 5.087055989063876E+02 -7.735392645088351E-05  3.163962308216917E-05 -6.820649969667414E-05
 5.089123057730704E+02 -7.354494113225030E-05  3.595100879000279E-05 -5.830220579988027E-05
 5.091190126397532E+02 -7.006841721617779E-05  3.817095728142483E-05 -4.563501899489120E-05
 5.093257195064360E+02 -6.766303231539594E-05  3.610572189521877E-05 -3.178876578937423E-05
 5.095324263731188E+02 -6.752673333429438E-05  2.900615148709873E-05 -1.782296068008130E-05
 5.097391332398016E+02 -7.065741093551653E-05  1.875890956909432E-05 -3.656059428244762E-06
 5.099458401064844E+02 -7.759976002733038E-05  8.851250040797787E-06  1.056985146422398E-05
