# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v3.0.3                                                      
#!BT DATE                        29-JUN-2022_10:49:34_+0200                                  
#!BT SYSID                       "B302_HIS_CH3"                                              
#!BT NATOMS                      97                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                40,44,6,6,1                                                 
#!BT NELEC                       1.360000E+02,1.360000E+02                                   
#!BT DX                   a0     3.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   4.134137E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-03                                                
#!BT BOOSTKVEC                   7.071068E-01,0.000000E+00,7.071068E-01                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 2.482709E+02,3.177657E+02,7.468487E+02                      
#time                 |           x          |           y          |           z          |
 3.340382965594158E+02 -9.438737848768142E-04  1.690571385665862E-03 -4.068791668260019E-03
 3.344517102927815E+02 -2.243213816029765E-03  2.266487290455643E-03 -6.348054185195906E-03
 3.348651240261470E+02 -3.545248183598915E-03  2.978978976386770E-03 -9.138235288560281E-03
 3.352785377595127E+02 -4.731950760401560E-03  3.823288609964948E-03 -1.228640698423078E-02
 3.356919514928783E+02 -5.612447769152595E-03  4.776744930325094E-03 -1.549993454659671E-02
 3.361053652262439E+02 -6.126237434187942E-03  5.554393544173308E-03 -1.866991016515840E-02
 3.365187789596095E+02 -6.288883295439973E-03  6.052140366819003E-03 -2.118179876242721E-02
 3.369321926929751E+02 -6.382865549880989E-03  6.230701945867168E-03 -2.258948197788868E-02
 3.373456064263407E+02 -6.711007235907118E-03  5.933201391314924E-03 -2.344256394133026E-02
 3.377590201597064E+02 -7.351644696683479E-03  5.207974959773765E-03 -2.445388963928963E-02
 3.381724338930720E+02 -8.332350278834610E-03  4.365330503787845E-03 -2.610559985726013E-02
 3.385858476264376E+02 -9.398273458430140E-03  3.657181218443384E-03 -2.820791503347664E-02
 3.389992613598032E+02 -1.025923392444383E-02  3.416123595798126E-03 -3.004713121435998E-02
 3.394126750931688E+02 -1.072789087206161E-02  4.039232158731920E-03 -3.101127502804957E-02
 3.398260888265344E+02 -1.071594948015786E-02  5.576113590564091E-03 -3.059283230413712E-02
 3.402395025599000E+02 -1.034291316494773E-02  7.314990228849183E-03 -2.859663726530925E-02
 3.406529162932657E+02 -9.690300028296406E-03  8.543448367277051E-03 -2.532880739545362E-02
 3.410663300266312E+02 -8.793137166236420E-03  9.366078046241455E-03 -2.139201267766566E-02
 3.414797437599969E+02 -7.915388790110001E-03  1.006364489234102E-02 -1.773629915192032E-02
 3.418931574933625E+02 -7.178029511322848E-03  1.046289976534354E-02 -1.457951801273794E-02
 3.423065712267281E+02 -6.673703361514072E-03  1.050856127113775E-02 -1.162625464223765E-02
 3.427199849600937E+02 -6.540724885638838E-03  1.040802585055189E-02 -9.236138396772731E-03
 3.431333986934594E+02 -6.671539357938627E-03  1.005213074517997E-02 -7.859336915203130E-03
 3.435468124268249E+02 -6.896655638826132E-03  9.334030579225328E-03 -7.130759895289884E-03
 3.439602261601906E+02 -7.240286870484169E-03  8.418544858102450E-03 -6.580688669941992E-03
 3.443736398935562E+02 -7.573432170005390E-03  7.608158201321658E-03 -5.897969880720666E-03
 3.447870536269218E+02 -7.709993939926107E-03  7.144019418603875E-03 -4.597426736950183E-03
 3.452004673602874E+02 -7.743633168473707E-03  7.036501579875676E-03 -2.614749069721256E-03
 3.456138810936530E+02 -7.702336072952676E-03  7.088232264266026E-03 -2.121029160662147E-05
 3.460272948270186E+02 -7.286799484006679E-03  6.941045706298610E-03  3.420680774979701E-03
 3.464407085603842E+02 -6.073222702667636E-03  6.478258375295809E-03  7.803842750604417E-03
 3.468541222937499E+02 -4.543379247536450E-03  5.594453990227066E-03  1.261921838386115E-02
 3.472675360271155E+02 -3.603801191218281E-03  4.249664713086077E-03  1.680163545847790E-02
 3.476809497604811E+02 -3.421227873246835E-03  2.757227728579892E-03  1.947991258111870E-02
 3.480943634938467E+02 -3.807633033034108E-03  1.556274936092450E-03  2.054625392997877E-02
 3.485077772272123E+02 -4.521547275714966E-03  8.052371802591551E-04  2.027674387750267E-02
 3.489211909605779E+02 -4.932760326511243E-03  3.525968118083256E-04  1.898814650860459E-02
 3.493346046939436E+02 -4.214454979177162E-03  1.518707324521529E-05  1.747066987252310E-02
 3.497480184273091E+02 -2.140031288462296E-03 -3.542682349575443E-04  1.681503683437313E-02
 3.501614321606748E+02  6.385351373694448E-04 -3.754410869305502E-04  1.713561710982958E-02
 3.505748458940404E+02  3.163136036931746E-03  2.628176234793500E-04  1.794228512835616E-02
 3.509882596274060E+02  4.760172197393331E-03  1.239657788573822E-03  1.886437655116424E-02
 3.514016733607716E+02  5.389098688084459E-03  2.457595634666632E-03  1.971421947257568E-02
 3.518150870941372E+02  5.227069236184434E-03  3.698665222486852E-03  2.043705094138204E-02
 3.522285008275028E+02  4.170688086702512E-03  4.649964121085759E-03  2.067773108353776E-02
 3.526419145608684E+02  2.323560324867913E-03  5.373284747122398E-03  2.024169619267013E-02
 3.530553282942341E+02  1.052860504557884E-04  5.979925683902820E-03  1.925306974965224E-02
 3.534687420275997E+02 -1.944806591978931E-03  6.228084315864635E-03  1.781909750081923E-02
 3.538821557609653E+02 -3.359109737033350E-03  5.872973180771623E-03  1.597590543235583E-02
 3.542955694943309E+02 -4.088519602703400E-03  4.970743432750169E-03  1.382396981898637E-02
 3.547089832276965E+02 -4.278560385046148E-03  3.887741734899919E-03  1.121329503860125E-02
 3.551223969610621E+02 -3.801850687040087E-03  3.150629856065734E-03  8.064495747703404E-03
 3.555358106944278E+02 -2.718924143152890E-03  3.008484141957979E-03  4.749152646468247E-03
 3.559492244277934E+02 -1.715393593059389E-03  3.401391924853669E-03  1.524083264484943E-03
 3.563626381611590E+02 -1.189131877254113E-03  4.172697147964755E-03 -1.629911304235065E-03
 3.567760518945246E+02 -1.045160841414372E-03  5.048383964776804E-03 -4.579403882075894E-03
 3.571894656278902E+02 -1.342769801453869E-03  5.788834315126223E-03 -7.093295902905083E-03
 3.576028793612558E+02 -1.929162647570593E-03  6.556960276554946E-03 -9.143982973796483E-03
 3.580162930946214E+02 -2.744091156642980E-03  7.303441151350398E-03 -1.078649658597897E-02
 3.584297068279870E+02 -3.921201298595633E-03  7.676469201157943E-03 -1.202392356310611E-02
 3.588431205613526E+02 -5.507949730173323E-03  7.438767634823762E-03 -1.293835634339757E-02
 3.592565342947183E+02 -7.495508936301576E-03  6.448774101727395E-03 -1.366032367775460E-02
 3.596699480280839E+02 -9.253739632328006E-03  5.026584733798245E-03 -1.417943314834247E-02
 3.600833617614495E+02 -1.005770344235657E-02  3.700670641592296E-03 -1.448895191970223E-02
 3.604967754948151E+02 -9.801574034042915E-03  2.826603206301570E-03 -1.464765542232271E-02
 3.609101892281807E+02 -8.731277484031352E-03  2.563440224889746E-03 -1.446542300391229E-02
 3.613236029615463E+02 -7.602092723203668E-03  2.952413924049324E-03 -1.394271915035006E-02
 3.617370166949120E+02 -6.960038183052575E-03  3.975130830838225E-03 -1.345292653616070E-02
 3.621504304282776E+02 -6.588639453866563E-03  5.521262678485073E-03 -1.328894677749304E-02
 3.625638441616432E+02 -5.994435584398161E-03  7.141990374577745E-03 -1.368133395988025E-02
 3.629772578950088E+02 -5.055139350560012E-03  8.036171836636186E-03 -1.459535359208530E-02
 3.633906716283744E+02 -3.727913692131324E-03  7.719154835513109E-03 -1.517833965931459E-02
 3.638040853617400E+02 -2.231639021744058E-03  6.278012009147460E-03 -1.490220001994658E-02
 3.642174990951056E+02 -1.392477221941135E-03  4.167030660596538E-03 -1.393638616866610E-02
 3.646309128284713E+02 -1.394967263792068E-03  1.786141063348623E-03 -1.211553933933374E-02
 3.650443265618368E+02 -1.408360375450002E-03 -4.702557880591485E-04 -9.276781078369822E-03
 3.654577402952025E+02 -8.355200581604549E-04 -2.192034881488780E-03 -5.879644016090424E-03
 3.658711540285681E+02  3.420367286821602E-04 -3.335322280975106E-03 -2.435721979850314E-03
 3.662845677619337E+02  1.877986259444242E-03 -4.055861735139388E-03  5.946907207317054E-04
 3.666979814952993E+02  3.395117435815109E-03 -4.378487132214559E-03  2.888559733378315E-03
 3.671113952286649E+02  4.901879764673822E-03 -4.051085706578306E-03  4.461643906779500E-03
 3.675248089620305E+02  6.585245523098138E-03 -3.169814638283697E-03  5.589728573681896E-03
 3.679382226953962E+02  8.352467659761942E-03 -2.197062432742314E-03  6.589349701130232E-03
 3.683516364287618E+02  1.004963235740775E-02 -1.507532976745551E-03  7.686842416433137E-03
 3.687650501621274E+02  1.154211458393206E-02 -1.611523628923806E-03  8.851246031099436E-03
 3.691784638954930E+02  1.264239125256950E-02 -2.966284869671654E-03  9.738707764313403E-03
 3.695918776288586E+02  1.324457019009628E-02 -5.299567773988656E-03  9.774481281738190E-03
 3.700052913622242E+02  1.345570449285560E-02 -7.807544423087620E-03  8.737744574091266E-03
 3.704187050955898E+02  1.315711897711935E-02 -1.007500571699893E-02  6.976821823968749E-03
 3.708321188289555E+02  1.211807375830176E-02 -1.217531314341613E-02  5.018065610101985E-03
 3.712455325623210E+02  1.068683892714262E-02 -1.399984753493300E-02  3.533658564151665E-03
 3.716589462956867E+02  9.632792517635380E-03 -1.509508458502751E-02  2.942215587381725E-03
 3.720723600290523E+02  9.387764777130769E-03 -1.510529271604355E-02  2.900007195307808E-03
 3.724857737624179E+02  9.755604119504824E-03 -1.430466026755539E-02  2.965446751773015E-03
 3.728991874957835E+02  1.056299531472860E-02 -1.329833664664193E-02  2.797404183638719E-03
 3.733126012291492E+02  1.188835370970764E-02 -1.241239889094459E-02  2.341723584777355E-03
 3.737260149625147E+02  1.365103745868623E-02 -1.193375965647192E-02  1.596002741734992E-03
 3.741394286958804E+02  1.539792250221694E-02 -1.225910682853737E-02  7.133176746947356E-04
 3.745528424292460E+02  1.652836968395377E-02 -1.313561164749899E-02 -1.037238413346131E-04
 3.749662561626116E+02  1.650027308380686E-02 -1.411027417196919E-02 -1.146675410268472E-03
 3.753796698959772E+02  1.537412927442006E-02 -1.517861622454575E-02 -2.631962468171878E-03
 3.757930836293428E+02  1.369551825021631E-02 -1.630265315600354E-02 -3.959290923148728E-03
 3.762064973627084E+02  1.219801643577512E-02 -1.730246942378244E-02 -4.410724824310819E-03
 3.766199110960740E+02  1.146861775197294E-02 -1.800968262722336E-02 -3.891826546805532E-03
 3.770333248294397E+02  1.136879220101150E-02 -1.836125739720273E-02 -2.508360356387129E-03
 3.774467385628053E+02  1.130790647587787E-02 -1.820569093126778E-02 -4.323189447177356E-04
 3.778601522961709E+02  1.097195336623713E-02 -1.719187764626895E-02  1.640732892155938E-03
 3.782735660295365E+02  1.048826487073029E-02 -1.569134675895612E-02  2.794611015247028E-03
 3.786869797629021E+02  1.007622540146258E-02 -1.438413588675758E-02  3.135997731988027E-03
 3.791003934962677E+02  9.673462415094036E-03 -1.341279069669099E-02  3.334618606686490E-03
 3.795138072296334E+02  9.049018354687632E-03 -1.245988388325259E-02  3.466043286834974E-03
 3.799272209629989E+02  7.855502335530673E-03 -1.111962019132307E-02  3.187816879290040E-03
 3.803406346963646E+02  5.990484819562880E-03 -9.201134048225867E-03  2.472801608519148E-03
 3.807540484297302E+02  3.543775922508985E-03 -6.688309907474377E-03  1.399201659864957E-03
 3.811674621630958E+02  9.498826312039910E-04 -3.654165471061788E-03  2.420285360358321E-04
 3.815808758964614E+02 -1.098181126934605E-03 -6.673666188703464E-04 -6.447876389756857E-04
 3.819942896298270E+02 -2.325951871853249E-03  1.775795175831263E-03 -1.040552185259003E-03
 3.824077033631926E+02 -2.928304196416320E-03  3.845484104488150E-03 -6.892376893574692E-04
 3.828211170965582E+02 -3.290994628400767E-03  5.733010254061810E-03  6.416034412950467E-04
 3.832345308299239E+02 -3.370910990071252E-03  7.708238138434353E-03  2.897859317386065E-03
 3.836479445632895E+02 -2.962071343745265E-03  9.840851703586395E-03  5.652051674928771E-03
 3.840613582966551E+02 -2.437154115000340E-03  1.135058085543506E-02  8.276746901742627E-03
 3.844747720300207E+02 -2.265784113745895E-03  1.153601630426238E-02  1.046668839433096E-02
 3.848881857633863E+02 -2.653457985218211E-03  1.057023695994985E-02  1.207085668181662E-02
 3.853015994967519E+02 -3.523446044312095E-03  9.219080023399329E-03  1.283944393048841E-02
 3.857150132301176E+02 -4.590644868784466E-03  8.351779685085603E-03  1.270322259972545E-02
 3.861284269634832E+02 -5.666876833203105E-03  8.614151637971190E-03  1.171993933678550E-02
 3.865418406968488E+02 -6.489123783438799E-03  1.002322906987274E-02  1.001062882994574E-02
 3.869552544302144E+02 -6.946608650537200E-03  1.194179778099169E-02  7.941289928794504E-03
 3.873686681635800E+02 -7.263813850272527E-03  1.366182928438775E-02  5.748284051719565E-03
 3.877820818969456E+02 -7.740786418480639E-03  1.482395215703036E-02  3.418313167003362E-03
 3.881954956303112E+02 -8.605719078929042E-03  1.539483185808876E-02  1.071982930170634E-03
 3.886089093636768E+02 -9.707949451581044E-03  1.560345060255486E-02 -6.861444154537821E-04
 3.890223230970424E+02 -1.118080918331543E-02  1.553681825623698E-02 -1.617519771343723E-03
 3.894357368304081E+02 -1.316957182899614E-02  1.506738435421084E-02 -2.406269557127416E-03
 3.898491505637737E+02 -1.513153203387674E-02  1.433035090008161E-02 -3.819896281811452E-03
 3.902625642971393E+02 -1.652463706119534E-02  1.335238643696357E-02 -5.985607196294040E-03
 3.906759780305049E+02 -1.725394625131571E-02  1.208590671819820E-02 -8.709856425639373E-03
 3.910893917638705E+02 -1.692554891090481E-02  1.071319412585581E-02 -1.159736152203550E-02
 3.915028054972361E+02 -1.522473427988302E-02  9.533770062716940E-03 -1.426428826755455E-02
 3.919162192306018E+02 -1.263045960337195E-02  8.780682660756156E-03 -1.641168108460533E-02
 3.923296329639674E+02 -1.034546651789015E-02  8.483565428321072E-03 -1.818140230909648E-02
 3.927430466973330E+02 -9.061982500583099E-03  8.284400181878482E-03 -1.953985908755840E-02
 3.931564604306986E+02 -8.375850086508763E-03  7.691925149117651E-03 -1.982814971950120E-02
 3.935698741640642E+02 -7.816437009694255E-03  6.770503367135916E-03 -1.921997164117784E-02
 3.939832878974298E+02 -6.911406984158930E-03  5.936855313166234E-03 -1.835643070637616E-02
 3.943967016307954E+02 -5.231646774859655E-03  5.426644000465330E-03 -1.752660358954472E-02
 3.948101153641610E+02 -3.309976969376294E-03  5.312339453610093E-03 -1.724743489864977E-02
 3.952235290975266E+02 -1.937855291288315E-03  5.539636387254632E-03 -1.783134802042241E-02
 3.956369428308923E+02 -1.294258186078423E-03  5.794039214094937E-03 -1.860833060845835E-02
 3.960503565642579E+02 -1.100124075264830E-03  5.430952851043003E-03 -1.875291695239412E-02
 3.964637702976235E+02 -9.565165265712494E-04  4.412334424159781E-03 -1.784843983875817E-02
 3.968771840309891E+02 -8.890098593212770E-04  3.398479130396481E-03 -1.599592108050274E-02
 3.972905977643547E+02 -1.146740643520161E-03  2.600457712560456E-03 -1.387518624824224E-02
 3.977040114977203E+02 -1.574837159864728E-03  1.674032906976208E-03 -1.215963055017255E-02
 3.981174252310860E+02 -1.970890967896821E-03  5.914220097338330E-04 -1.107454730492918E-02
 3.985308389644516E+02 -2.124174740743001E-03 -3.201295107828628E-04 -1.029127731874269E-02
 3.989442526978172E+02 -1.874979444806968E-03 -7.027764521012614E-04 -8.991281294925102E-03
 3.993576664311828E+02 -1.539699117557802E-03 -7.152660880933581E-04 -6.836775282067720E-03
 3.997710801645484E+02 -1.382194194945896E-03 -8.202265447607715E-04 -4.302036737271919E-03
 4.001844938979140E+02 -1.370716380421300E-03 -1.184640019573635E-03 -1.652672715408698E-03
 4.005979076312796E+02 -1.133560370135456E-03 -1.830734197426409E-03  1.158580997980607E-03
 4.010113213646453E+02 -3.117847635962789E-04 -2.590790915917296E-03  4.012839551933212E-03
 4.014247350980108E+02  1.034607101587426E-03 -2.942284490984548E-03  6.596588754860022E-03
 4.018381488313765E+02  2.500198187419755E-03 -2.597054436762392E-03  8.445558631365202E-03
 4.022515625647421E+02  3.468861091931785E-03 -1.564663632450447E-03  9.499050318822810E-03
 4.026649762981077E+02  3.597689897873124E-03 -4.314532230864643E-05  1.059797155653541E-02
 4.030783900314733E+02  2.976726136466823E-03  1.652772342083608E-03  1.251035714801674E-02
 4.034918037648389E+02  1.627807305027318E-03  3.076814968210329E-03  1.512006568032120E-02
 4.039052174982045E+02 -8.754276564104657E-05  3.930512504894068E-03  1.827710389159165E-02
 4.043186312315702E+02 -1.692583488164701E-03  4.122229918095854E-03  2.182510497436851E-02
 4.047320449649358E+02 -2.809261683125897E-03  3.745093870577421E-03  2.545722664285677E-02
 4.051454586983014E+02 -3.135462655535548E-03  3.060358150435150E-03  2.859163189907576E-02
 4.055588724316670E+02 -2.725552476221083E-03  2.540963250510231E-03  3.055233800728274E-02
 4.059722861650326E+02 -1.866235245529424E-03  2.472787295971557E-03  3.103223154607804E-02
 4.063856998983982E+02 -6.994781710716325E-04  2.752585339408142E-03  3.016180823954073E-02
 4.067991136317638E+02  8.394911871221211E-04  3.325475756867036E-03  2.875459623157894E-02
 4.072125273651295E+02  2.343823107082699E-03  4.124520052471325E-03  2.731720928932191E-02
 4.076259410984950E+02  2.922374095675195E-03  4.836318894604119E-03  2.563412609595161E-02
 4.080393548318607E+02  2.379384325450928E-03  5.505618871438855E-03  2.370326659035982E-02
 4.084527685652263E+02  1.201323197136617E-03  6.664910749520914E-03  2.201207994255583E-02
 4.088661822985919E+02 -1.183073907498056E-04  8.289008147414734E-03  2.083844000924273E-02
 4.092795960319575E+02 -1.531476041293445E-03  9.766413914576333E-03  1.979759183439000E-02
 4.096930097653232E+02 -2.977858224824104E-03  1.042376539442103E-02  1.853341157061550E-02
 4.101064234986887E+02 -4.035700142111409E-03  9.793237643577868E-03  1.680430445401271E-02
 4.105198372320544E+02 -4.222298408620873E-03  7.938612898499287E-03  1.453020925225701E-02
 4.109332509654200E+02 -3.678547793469988E-03  5.425231133301622E-03  1.149438717925477E-02
 4.113466646987856E+02 -3.059290108922141E-03  2.941212741916388E-03  7.461694595349400E-03
 4.117600784321512E+02 -2.969580940202832E-03  1.105162271926474E-03  2.322858706293118E-03
 4.121734921655168E+02 -3.799167350251764E-03  1.488005838723439E-04 -3.547347488165542E-03
 4.125869058988824E+02 -5.194206568233994E-03  1.309381814849075E-04 -9.448085631220238E-03
 4.130003196322480E+02 -6.306849327131658E-03  8.293307458870913E-04 -1.439272118147983E-02
 4.134137333656137E+02 -6.623423517197580E-03  1.776172494828643E-03 -1.777758464459112E-02
 4.138271470989793E+02 -6.332592025444228E-03  2.592456436843804E-03 -1.991795791968798E-02
 4.142405608323449E+02 -6.186552033511816E-03  3.257485006997740E-03 -2.153998321227846E-02
 4.146539745657105E+02 -6.340142783244573E-03  3.755919791217366E-03 -2.320821369607984E-02
 4.150673882990761E+02 -6.132479658248258E-03  3.888350929230455E-03 -2.479309841282884E-02
 4.154808020324417E+02 -4.965611373762613E-03  3.467096989993479E-03 -2.572696977529176E-02
 4.158942157658074E+02 -2.915114767631621E-03  2.290489985739441E-03 -2.562097245709083E-02
 4.163076294991729E+02 -5.341030234262689E-04  3.049069406415583E-04 -2.452407494422459E-02
 4.167210432325386E+02  1.440623123158957E-03 -2.283985011615641E-03 -2.319012471332371E-02
 4.171344569659042E+02  2.474136129080762E-03 -4.735763657379266E-03 -2.259961667743937E-02
 4.175478706992698E+02  2.970103945159508E-03 -6.540620730902447E-03 -2.277070886373167E-02
 4.179612844326354E+02  3.329722375212896E-03 -7.826771186330461E-03 -2.311773466772138E-02
 4.183746981660010E+02  3.361523767267727E-03 -8.717130714728683E-03 -2.310259285661687E-02
 4.187881118993666E+02  3.004747913337269E-03 -9.278604924986666E-03 -2.275759467829630E-02
